"Ident_8","Kmp_Rsys",Rijstrook,"X_coord_EPSG_31370","Y_coord_EPSG_31370","beschrijvende_id","breedtegraad_EPSG_4326","lengtegraad_EPSG_4326","lve_nr","unieke_id","volledige_naam"
A0040001,"8.983",R11,"159404.1921","162327.3409",H192L20,"50.7713607","4.502070617","276.0",2954,"Oprit Frans Verbeekstraat Overijse"
A0210861,"0.329",R10,"167578.1599","211218.5287",H205L10,"51.21065623","4.620303584","190.0",1622,"Complex nr19 Oelegem"
A0040001,"8.983",R10,"159404.1921","162327.3409",H192L10,"50.7713607","4.502070617","276.0",2953,"Oprit Frans Verbeekstraat Overijse"
A0210001,"13.222",R11,"167582.9311","211187.8141",H292L20,"51.21038001","4.620370367","190.0",1621,"Complex nr19 Oelegem"
A0040002,"9.012",R12,"159426.3231","162331.4015",H191L30,"50.77139685","4.502384464","276.0",2952,"Oprit Frans Verbeekstraat Overijse"
A0210001,"13.222",R10,"167582.9311","211187.8141",H292L10,"51.21038001","4.620370367","190.0",1620,"Complex nr19 Oelegem"
A0040002,"9.012",R11,"159426.3231","162331.4015",H191L20,"50.77139685","4.502384464","276.0",2951,"Oprit Frans Verbeekstraat Overijse"
A0040002,"9.012",R10,"159426.3231","162331.4015",H191L10,"50.77139685","4.502384464","276.0",2950,"Oprit Frans Verbeekstraat Overijse"
N0160001,"22.649",R11,"139505.6749","201038.7047",H222L10,"51.11932878","4.218873981","55.0",1629,Temsebrug
A0130001,"59.169",R11,"208675.4537","190707.4117",H122L20,"51.02358127","5.205071713","211.0",1628,"Snede Lummen"
A0120002,"23.683",R10,"149698.5677","198000.9837",H291L10,"51.09211769","4.364452859","296.0",2959,"Complex nr 9 Boom"
A0130001,"59.169",R10,"208675.4537","190707.4117",H122L10,"51.02358127","5.205071713","211.0",1627,"Snede Lummen"
A0120001,"23.677",R11,"149709.6241","197986.2283",H292L20,"51.09198506","4.364610686","296.0",2958,"Complex nr 9 Boom"
A0130001,"59.169",P00,"208675.4537","190707.4117",H122L00,"51.02358127","5.205071713","211.0",1626,"Snede Lummen"
A0120001,"23.677",R10,"149709.6241","197986.2283",H292L10,"51.09198506","4.364610686","296.0",2957,"Complex nr 9 Boom"
A0210821,"0.046",R10,"168118.6459","211530.5419",S207L10,"51.21344396","4.628053599","190.0",1625,"Complex nr19 Oelegem"
A0040861,"0.18",R10,"159440.5535","162332.6731",H105L10,"50.77140804","4.502586235","276.0",2956,"Oprit Frans Verbeekstraat Overijse"
A0022061,"0.021",R10,"169990.8435","172834.1951",S105L10,"50.86554433","4.652723523","153.0",1635,"complex nr15 Leuven"
A0121211,"0.034",R11,"149638.2913","197807.8675",S208L20,"51.09038177","4.363592649","296.0",2966,"Complex nr 9 Boom"
A0022051,"0.572",R11,"169972.3595","172819.7397",S106L20,"50.86541502","4.652460173","153.0",1634,"complex nr15 Leuven"
A0121211,"0.034",R10,"149638.2913","197807.8675",S208L10,"51.09038177","4.363592649","296.0",2965,"Complex nr 9 Boom"
A0121251,"0.223",R10,"149799.1559","198221.1019",S406L10,"51.09409632","4.365888548","296.0",2964,"Complex nr 9 Boom"
A0121221,"0.094",R11,"149753.8859","198226.8481",S407L20,"51.09414796","4.36524234","296.0",2963,"Complex nr 9 Boom"
A0010001,"28.846",R13,"154273.7395","203232.7197",H132L40,"51.13912833","4.429820305","65.0",1631,"Kontich - UZA (parallelbaan richting Ant"
A0121221,"0.094",R10,"149753.8859","198226.8481",S407L10,"51.09414796","4.36524234","296.0",2962,"Complex nr 9 Boom"
A0010001,"28.846",R12,"154273.7395","203232.7197",H132L30,"51.13912833","4.429820305","65.0",1630,"Kontich - UZA (parallelbaan richting Ant"
A0120002,"23.683",R12,"149698.5677","198000.9837",H291L30,"51.09211769","4.364452859","296.0",2961,"Complex nr 9 Boom"
A0120002,"23.683",R11,"149698.5677","198000.9837",H291L20,"51.09211769","4.364452859","296.0",2960,"Complex nr 9 Boom"
A0020001,"83.074",R11,"171470.1529","175105.9795",H192L20,"50.88591337","4.673869881","154.0",1639,"complex nr 17 Winksele"
A0020001,"83.074",R10,"171470.1529","175105.9795",H192L10,"50.88591337","4.673869881","154.0",1638,"complex nr 17 Winksele"
A0020001,"77.285",R10,"175507.8911","179123.4347",H292L10,"50.92186381","4.731529732","342.0",2969,"Snede Rotselaar TA"
A0022021,"0.2",R10,"169927.7209","172793.6863",S107L10,"50.86518236","4.651824672","153.0",1637,"complex nr15 Leuven"
A0022031,"0.735",R10,"169926.0859","172801.3255",S108L10,"50.86525108","4.651801862","153.0",1636,"complex nr15 Leuven"
A0121261,"0.057",R10,"149663.1645","197949.6271",S105L10,"51.09165603","4.36394756","296.0",2967,"Complex nr 9 Boom"
R0002121,"0.255",R09,"155802.9027","175849.2049",S681L10,"50.89296337","4.451231192","23.0",2980,"Machelen - Diegem"
A0020001,"81.619",R10,"172513.3807","176071.5081",H192L10,"50.89455326","4.688754513","225.0",1646,"complex nr 17 Herent"
R0002121,"0.492",R10,"155857.4795","175618.5649",S682L20,"50.8908895","4.452003204","23.0",2977,"Machelen - Diegem"
A0021821,"0.062",R10,"171332.5475","174756.5193",S107L10,"50.88277703","4.671894041","154.0",1645,"complex nr 17 Winksele"
R0002121,"0.492",R09,"155857.4795","175618.5649",S682L10,"50.8908895","4.452003204","23.0",2976,"Machelen - Diegem"
A0021851,"0.309",R10,"171282.3985","174765.7063",S106L10,"50.88286146","4.67118195","154.0",1644,"complex nr 17 Winksele"
R0220361,"0.303",R11,"155865.5379","175739.8035",S661L20,"50.89197928","4.452119686","23.0",2975,"Machelen - Diegem"
A0021861,"0.286",R10,"171601.1773","175295.5935",S105L10,"50.88761301","4.675743044","154.0",1643,"complex nr 17 Winksele"
R0220361,"0.303",R10,"155865.5379","175739.8035",S661L10,"50.89197928","4.452119686","23.0",2974,"Machelen - Diegem"
A0021811,"0.013",R10,"171559.3439","175319.0047",S108L10,"50.88782502","4.6751499","154.0",1642,"complex nr 17 Winksele"
R0220351,"0.026",R10,"155991.5767","175851.9337",H151L10,"50.89298597","4.45391292","23.0",2973,"Machelen - Diegem"
R0002151,"0.795",R10,"155993.1673","175865.5919",H171L10,"50.89310873","4.453935753","23.0",2972,"Machelen - Diegem"
R0220371,"0.143",R10,"156008.1739","175825.3699",H152L10,"50.892747","4.454148384","23.0",2971,"Machelen - Diegem"
A0020001,"77.285",R11,"175507.8911","179123.4347",H292L20,"50.92186381","4.731529732","342.0",2970,"Snede Rotselaar TA"
R0220321,"0.308",R10,"155783.5461","175853.6407",S662L20,"50.89300344","4.45095614","23.0",2979,"Machelen - Diegem"
A0020001,"81.619",R11,"172513.3807","176071.5081",H192L20,"50.89455326","4.688754513","225.0",1647,"complex nr 17 Herent"
R0220321,"0.308",R09,"155783.5461","175853.6407",S662L10,"50.89300344","4.45095614","23.0",2978,"Machelen - Diegem"
A0020001,"85.3",R10,"170120.6241","173439.8513",H122L10,"50.87098433","4.654600245","229.0",1660,"Snede Winksele  Leuven 3"
A0020001,"18.723",R11,"229583.1613","187471.3561",H292L20,"50.99199996","5.502330119","351.0",2991,"Complex nr 31 Genk Centrum"
A0020001,"18.723",R10,"229583.1613","187471.3561",H292L10,"50.99199996","5.502330119","351.0",2990,"Complex nr 31 Genk Centrum"
A0020001,"83.861",R11,"171064.4449","174445.2115",H122L20,"50.87998837","4.668066396","227.0",1657,"Snede Winksele  Leuven 1"
A0100002,"40.898",R09,"107483.7717","188036.2477",H191L00,"51.00098978","3.763057071","317.0",2988,"Snede TCC Gent kmpt. 40.930"
A0020001,"83.861",R10,"171064.4449","174445.2115",H122L10,"50.87998837","4.668066396","227.0",1656,"Snede Winksele  Leuven 1"
A0140001,"48.789",R12,"104803.0061","188845.5729",S792L30,"51.00806205","3.724768157","72.0",2987,"Knooppunt Zwijnaarde (Oost>E17)"
A0020001,"82.422",R11,"171832.8829","175646.1071",H122L20,"50.89075522","4.679056809","226.0",1655,"Snede Herent  Winksele"
A0140001,"48.789",R11,"104803.0061","188845.5729",S792L20,"51.00806205","3.724768157","72.0",2986,"Knooppunt Zwijnaarde (Oost>E17)"
A0020001,"82.422",R10,"171832.8829","175646.1071",H122L10,"50.89075522","4.679056809","226.0",1654,"Snede Herent  Winksele"
A0140001,"48.789",R10,"104803.0061","188845.5729",S792L10,"51.00806205","3.724768157","72.0",2985,"Knooppunt Zwijnaarde (Oost>E17)"
A0021721,"0.045",R11,"172302.9819","175913.8323",S107L10,"50.89314399","4.685754384","225.0",1653,"complex nr 17 Herent"
A0140002,"48.784",R12,"104785.2551","188849.7653",S791L30,"51.00809835","3.724514729","72.0",2984,"Knooppunt Zwijnaarde (Oost>E17)"
A0021751,"0.213",R10,"172271.7935","175943.1543",S106L20,"50.89340877","4.685312875","225.0",1652,"complex nr 17 Herent"
A0140002,"48.784",R11,"104785.2551","188849.7653",S791L20,"51.00809835","3.724514729","72.0",2983,"Knooppunt Zwijnaarde (Oost>E17)"
A0021761,"0.264",R10,"172706.1079","176162.0565",S105L10,"50.89535971","4.69149948","225.0",1651,"complex nr 17 Herent"
A0140002,"48.784",R10,"104785.2551","188849.7653",S791L10,"51.00809835","3.724514729","72.0",2982,"Knooppunt Zwijnaarde (Oost>E17)"
A0021711,"0.017",R10,"172717.3769","176228.2021",S108L30,"50.89595387","4.691663753","225.0",1650,"complex nr 17 Herent"
R0002121,"0.255",R10,"155802.9027","175849.2049",S681L20,"50.89296337","4.451231192","23.0",2981,"Machelen - Diegem"
A0020001,"84.819",R11,"170293.5491","173886.7693",H122L20,"50.87499582","4.657081628","228.0",1659,"Snede Winksele  Leuven 2"
A0020001,"84.819",R10,"170293.5491","173886.7693",H122L10,"50.87499582","4.657081628","228.0",1658,"Snede Winksele  Leuven 2"
A0100921,"0.021",R10,"107898.0525","187848.5329",H107L10,"50.99933264","3.768980342","327.0",2989,"Snede TCC Gent kmpt. 40.550"
A0030002,"23.03",R12,"173693.2103","170624.9449",H221L30,"50.84554513","4.705172759","232.0",1671,"Snede Haasrode-Heverlee 1"
A0030002,"23.03",R11,"173693.2103","170624.9449",H221L20,"50.84554513","4.705172759","232.0",1670,"Snede Haasrode-Heverlee 1"
A0030002,"24.688",R12,"175345.3289","170484.5125",H221L30,"50.84421296","4.728621215","231.0",1668,"Snede Haasrode"
A0025051,"0.139",R10,"220815.7627","189653.1687",H182L10,"51.01274825","5.377886979","54.0",2999,"complex Houthalen-Helchteren"
A0030002,"24.688",R11,"175345.3289","170484.5125",H221L20,"50.84421296","4.728621215","231.0",1667,"Snede Haasrode"
A0020371,"0.33",R10,"229290.3841","187644.0485",S406L10,"50.99359226","5.498197905","351.0",2998,"Complex nr 31 Genk Centrum"
A0030002,"24.688",R10,"175345.3289","170484.5125",H221L10,"50.84421296","4.728621215","231.0",1666,"Snede Haasrode"
A0020361,"0.331",R10,"229845.7151","187301.2509",S205L10,"50.99043494","5.506032198","351.0",2997,"Complex nr 31 Genk Centrum"
A0022131,"0.025",R11,"169404.0157","172275.2327",H108L20,"50.86053951","4.644358129","230.0",1665,"Verkeerswisselaar Heverlee Noord"
A0020311,"0.069",R10,"229825.3693","187374.1979",S208L10,"50.99109339","5.505758367","351.0",2996,"Complex nr 31 Genk Centrum"
A0022131,"0.025",R10,"169404.0157","172275.2327",H108L10,"50.86053951","4.644358129","230.0",1664,"Verkeerswisselaar Heverlee Noord"
A0020351,"0.224",R10,"229569.3375","187495.1135",H261L10,"50.99221539","5.502138412","351.0",2995,"Complex nr 31 Genk Centrum"
A0020001,"86.678",R11,"169415.1647","172264.4489",H192L20,"50.8604422","4.644515913","230.0",1663,"Verkeerswisselaar Heverlee Noord"
A0020341,"0.441",R10,"229592.0505","187419.3921",H207L10,"50.99153169","5.502445409","351.0",2994,"Complex nr 31 Genk Centrum"
A0020001,"86.678",R10,"169415.1647","172264.4489",H192L10,"50.8604422","4.644515913","230.0",1662,"Verkeerswisselaar Heverlee Noord"
A0020002,"18.596",R11,"229603.7357","187436.4755",H291L20,"50.99168363","5.502615542","351.0",2993,"Complex nr 31 Genk Centrum"
A0020001,"85.3",R11,"170120.6241","173439.8513",H122L20,"50.87098433","4.654600245","229.0",1661,"Snede Winksele  Leuven 3"
A0020002,"18.596",R10,"229603.7357","187436.4755",H291L10,"50.99168363","5.502615542","351.0",2992,"Complex nr 31 Genk Centrum"
A0030002,"23.03",R10,"173693.2103","170624.9449",H221L10,"50.84554513","4.705172759","232.0",1669,"Snede Haasrode-Heverlee 1"
A0030002,"20.404",R11,"171146.6033","171171.5477",H221L20,"50.85055713","4.669045266","236.0",1682,"Snede Oud-Heverlee 2"
A0030002,"20.404",R10,"171146.6033","171171.5477",H221L10,"50.85055713","4.669045266","236.0",1681,"Snede Oud-Heverlee 2"
A0030002,"21.112",R12,"171804.8293","170914.2607",H221L30,"50.84821992","4.678377057","235.0",1680,"Snede Oud-Heverlee 1"
A0030002,"21.112",R11,"171804.8293","170914.2607",H221L20,"50.84821992","4.678377057","235.0",1679,"Snede Oud-Heverlee 1"
A0030002,"21.112",R10,"171804.8293","170914.2607",H221L10,"50.84821992","4.678377057","235.0",1678,"Snede Oud-Heverlee 1"
A0030002,"21.885",R12,"172554.2957","170730.6713",H221L30,"50.84654091","4.689007962","234.0",1677,"Snede Heverlee West"
A0030002,"21.885",R11,"172554.2957","170730.6713",H221L20,"50.84654091","4.689007962","234.0",1676,"Snede Heverlee West"
A0030002,"21.885",R10,"172554.2957","170730.6713",H221L10,"50.84654091","4.689007962","234.0",1675,"Snede Heverlee West"
A0030002,"22.484",R12,"173150.3639","170671.1039",H221L30,"50.84598197","4.697467872","233.0",1674,"Snede Heverlee Oost"
A0030002,"22.484",R11,"173150.3639","170671.1039",H221L20,"50.84598197","4.697467872","233.0",1673,"Snede Heverlee Oost"
A0030002,"22.484",R10,"173150.3639","170671.1039",H221L10,"50.84598197","4.697467872","233.0",1672,"Snede Heverlee Oost"
A0030001,"8.419",R11,"159437.5335","173216.9019",H122L30,"50.86925256","4.502823416","248.0",1693,"Snede Sterrebeek"
A0030001,"8.419",R10,"159437.5335","173216.9019",H122L20,"50.86925256","4.502823416","248.0",1692,"Snede Sterrebeek"
A0030001,"8.419",S09,"159437.5335","173216.9019",H122L10,"50.86925256","4.502823416","248.0",1691,"Snede Sterrebeek"
A0030002,"17.358",R11,"168250.0901","172084.8755",H221L40,"50.85886577","4.627958961","238.0",1690,"Snede Bertem"
A0030002,"17.358",R10,"168250.0901","172084.8755",H221L30,"50.85886577","4.627958961","238.0",1689,"Snede Bertem"
A0030002,"17.358",R09,"168250.0901","172084.8755",H221L20,"50.85886577","4.627958961","238.0",1688,"Snede Bertem"
A0030002,"17.358",R08,"168250.0901","172084.8755",H221L10,"50.85886577","4.627958961","238.0",1687,"Snede Bertem"
A0030002,"19.62",R12,"170416.7445","171458.4117",H221L30,"50.85316201","4.658696926","237.0",1686,"Snede Oud Heverlee 3"
A0030002,"19.62",R11,"170416.7445","171458.4117",H221L20,"50.85316201","4.658696926","237.0",1685,"Snede Oud Heverlee 3"
A0030002,"19.62",R10,"170416.7445","171458.4117",H221L10,"50.85316201","4.658696926","237.0",1684,"Snede Oud Heverlee 3"
A0030002,"20.404",R12,"171146.6033","171171.5477",H221L30,"50.85055713","4.669045266","236.0",1683,"Snede Oud-Heverlee 2"
A0030001,"7.171",R08,"158189.7455","173218.4997",H122L10,"50.86928594","4.485097205","250.0",1699,"Snede Kraainem-Sterrebeek 2"
A0030001,"7.844",R13,"158862.9547","173216.1941",H122L40,"50.86925529","4.494660855","249.0",1698,"Snede Kraainem-Sterrebeek 1"
A0030001,"7.844",R12,"158862.9547","173216.1941",H122L30,"50.86925529","4.494660855","249.0",1697,"Snede Kraainem-Sterrebeek 1"
A0030001,"7.844",R11,"158862.9547","173216.1941",H122L20,"50.86925529","4.494660855","249.0",1696,"Snede Kraainem-Sterrebeek 1"
A0030001,"7.844",R10,"158862.9547","173216.1941",H122L10,"50.86925529","4.494660855","249.0",1695,"Snede Kraainem-Sterrebeek 1"
A0030001,"8.419",R12,"159437.5335","173216.9019",H122L40,"50.86925256","4.502823416","248.0",1694,"Snede Sterrebeek"
A0010001,"32.887",R10,"153214.0351","207044.6947",H192L40,"51.17339963","4.414713216","420.0",3405,"Craeybeckx RSS Snede 1"
A0010001,"32.887",R09,"153214.0351","207044.6947",H192L30,"51.17339963","4.414713216","420.0",3404,"Craeybeckx RSS Snede 1"
A0010001,"32.887",R08,"153214.0351","207044.6947",H192L20,"51.17339963","4.414713216","420.0",3403,"Craeybeckx RSS Snede 1"
A0010001,"32.887",R07,"153214.0351","207044.6947",H192L10,"51.17339963","4.414713216","420.0",3402,"Craeybeckx RSS Snede 1"
A0010001,"32.772",R10,"153192.7537","206931.1913",H192L40,"51.17237952","4.414407906","419.0",3401,"Craeybeckx RSS Fronton Bru-Ant"
A0010001,"32.772",R09,"153192.7537","206931.1913",H192L30,"51.17237952","4.414407906","419.0",3400,"Craeybeckx RSS Fronton Bru-Ant"
A0010001,"9.851",R10,"158359.2843","185391.3417",H192L10,"50.97870884","4.487784471","44.0",800,"complex Zemst"
A0010001,"9.851",R11,"158359.2843","185391.3417",H192L20,"50.97870884","4.487784471","44.0",801,"complex Zemst"
A0010001,"9.851",R12,"158359.2843","185391.3417",H192L30,"50.97870884","4.487784471","44.0",802,"complex Zemst"
A0011651,"0.317",R10,"158356.2761","185405.0459",H106L10,"50.97883208","4.487741951","44.0",803,"complex Zemst"
A0010002,"9.875",R10,"158295.2673","185390.1249",S291L10,"50.97869883","4.486872885","44.0",804,"complex Zemst"
A0010002,"9.875",R11,"158295.2673","185390.1249",S291L20,"50.97869883","4.486872885","44.0",805,"complex Zemst"
A0010002,"9.875",R12,"158295.2673","185390.1249",S291L30,"50.97869883","4.486872885","44.0",806,"complex Zemst"
A0011621,"0.095",R10,"158281.8083","185371.6181",S207L10,"50.97853266","4.486680818","44.0",807,"complex Zemst"
A0011611,"0.096",R10,"158565.4495","184789.1139",S108L10,"50.9732923","4.490705959","44.0",808,"complex Zemst"
A0011661,"0.251",R10,"158458.4011","184833.0227",S105L10,"50.97368858","4.48918286","44.0",809,"complex Zemst"
A0010001,"33.541",R09,"153437.9123","207658.4561",H192L30,"51.17891514","4.417920263","422.0",3420,"Craeybeckx RSS Snede 4"
A0010002,"33.093",R13,"153251.6971","207237.8973",H191L40,"51.17513603","4.41525349","421.0",3417,"Craeybeckx RSS Snede 2"
A0010002,"33.093",R12,"153251.6971","207237.8973",H191L30,"51.17513603","4.41525349","421.0",3416,"Craeybeckx RSS Snede 2"
A0010002,"33.093",R11,"153251.6971","207237.8973",H191L20,"51.17513603","4.41525349","421.0",3415,"Craeybeckx RSS Snede 2"
A0010002,"33.093",R10,"153251.6971","207237.8973",H191L10,"51.17513603","4.41525349","421.0",3414,"Craeybeckx RSS Snede 2"
A0010001,"33.088",R10,"153271.3395","207237.9349",H192L40,"51.17513625","4.415534361","421.0",3413,"Craeybeckx RSS Snede 2"
A0010001,"33.088",R09,"153271.3395","207237.9349",H192L30,"51.17513625","4.415534361","421.0",3412,"Craeybeckx RSS Snede 2"
A0010001,"33.088",R08,"153271.3395","207237.9349",H192L20,"51.17513625","4.415534361","421.0",3411,"Craeybeckx RSS Snede 2"
A0030002,"8.735",R10,"159755.1513","173239.7591",H291L10,"50.86945277","4.507336144","46.0",810,"complex nr. 21 Sterrebeek"
A0010001,"33.088",R07,"153271.3395","207237.9349",H192L10,"51.17513625","4.415534361","421.0",3410,"Craeybeckx RSS Snede 2"
A0030002,"8.735",R11,"159755.1513","173239.7591",H291L20,"50.86945277","4.507336144","46.0",811,"complex nr. 21 Sterrebeek"
A0030002,"8.735",R12,"159755.1513","173239.7591",H291L30,"50.86945277","4.507336144","46.0",812,"complex nr. 21 Sterrebeek"
A0030002,"8.735",R13,"159755.1513","173239.7591",H291L40,"50.86945277","4.507336144","46.0",813,"complex nr. 21 Sterrebeek"
A0030761,"0.244",R10,"159753.5073","173262.2239",H205L10,"50.86965474","4.507313388","46.0",814,"complex nr. 21 Sterrebeek"
A0030001,"8.737",R10,"159755.6125","173217.8951",H292L10,"50.86925621","4.507342113","46.0",815,"complex nr. 21 Sterrebeek"
A0030001,"8.737",R11,"159755.6125","173217.8951",H292L20,"50.86925621","4.507342113","46.0",816,"complex nr. 21 Sterrebeek"
A0030001,"8.737",R12,"159755.6125","173217.8951",H292L30,"50.86925621","4.507342113","46.0",817,"complex nr. 21 Sterrebeek"
A0010001,"33.541",R08,"153437.9123","207658.4561",H192L20,"51.17891514","4.417920263","422.0",3419,"Craeybeckx RSS Snede 4"
A0030711,"0.194",R10,"159754.4899","173193.5371",H208L10,"50.86903726","4.507325517","46.0",818,"complex nr. 21 Sterrebeek"
A0010001,"33.541",R07,"153437.9123","207658.4561",H192L10,"51.17891514","4.417920263","422.0",3418,"Craeybeckx RSS Snede 4"
A0030721,"0.107",R10,"160194.5099","173260.2627",S207L10,"50.86962951","4.513578326","46.0",819,"complex nr. 21 Sterrebeek"
N1770001,"3.114",R11,"151411.2497","207651.0229",H221L20,"51.178857","4.388938132","258.0",2100,"Complex Wilrijk-Valaar"
A0010002,"33.752",R11,"153429.3217","207862.3157",H191L20,"51.18074759","4.417799366","423.0",3431,"Craeybeckx RSS Snede 5"
A0010002,"33.752",R10,"153429.3217","207862.3157",H191L10,"51.18074759","4.417799366","423.0",3430,"Craeybeckx RSS Snede 5"
A0010001,"33.745",R09,"153450.7411","207862.1945",H192L30,"51.18074638","4.418105683","423.0",3428,"Craeybeckx RSS Snede 5"
